Chrom.1		
UV		
ml	mAU	
1.062	0.07343725	
1.064	0.07428899	
1.065	0.07493279	
1.067	0.07522539	
1.068	0.07500408	
1.07	0.07449525	
1.071	0.07471041	
1.073	0.07468655	
1.074	0.07369695	
1.076	0.07325675	
1.077	0.07346474	
1.078	0.07349046	
1.08	0.07443569	
1.081	0.07445628	
1.083	0.07444654	
1.084	0.07392441	
1.086	0.07379108	
1.087	0.07391713	
1.089	0.07354592	
1.09	0.07299233	
1.092	0.07228022	
1.093	0.07250074	
1.095	0.07279125	
1.096	0.07294358	
1.098	0.07376251	
1.099	0.07412546	
1.101	0.07469828	
1.102	0.07454053	
1.104	0.07449256	
1.105	0.07291359	
1.107	0.07308886	
1.108	0.07290825	
1.11	0.07210314	
1.111	0.07219572	
1.113	0.07166931	
1.114	0.07068653	
1.116	0.07074426	
1.117	0.06986299	
1.119	0.06990809	
1.12	0.07055105	
1.122	0.07123668	
1.123	0.07103416	
1.125	0.07120166	
1.126	0.07053038	
1.128	0.0695723	
1.129	0.06908908	
1.131	0.06820533	
1.132	0.06877545	
1.134	0.06827416	
1.135	0.06791786	
1.137	0.06819285	
1.138	0.06782975	
1.14	0.06775914	
1.141	0.06892405	
1.143	0.06939725	
1.144	0.07009269	
1.146	0.07044797	
1.147	0.07145866	
1.149	0.07142257	
1.15	0.07196581	
1.152	0.07221244	
1.153	0.07096854	
1.155	0.06934243	
1.156	0.06861944	
1.158	0.0675162	
1.159	0.06727826	
1.161	0.06822374	
1.162	0.06851103	
1.164	0.06885575	
1.165	0.06921907	
1.167	0.06892013	
1.168	0.06826317	
1.17	0.06852179	
1.171	0.06916904	
1.173	0.0674398	
1.174	0.06625614	
1.176	0.06594437	
1.177	0.06584869	
1.179	0.06503365	
1.18	0.06703901	
1.182	0.06693837	
1.183	0.06643878	
1.185	0.06689356	
1.186	0.06649386	
1.188	0.06611144	
1.189	0.0655976	
1.191	0.06506307	
1.192	0.06521566	
1.194	0.06488687	
1.195	0.0643096	
1.197	0.06349372	
1.198	0.06358983	
1.2	0.06440408	
1.201	0.06509347	
1.203	0.06619459	
1.204	0.06716197	
1.206	0.06809846	
1.207	0.06823082	
1.209	0.06912382	
1.21	0.06859683	
1.212	0.06814939	
1.213	0.06777105	
1.215	0.06719936	
1.216	0.06751323	
1.218	0.06747337	
1.219	0.06693719	
1.221	0.06652446	
1.222	0.06615068	
1.224	0.06601437	
1.225	0.06565289	
1.227	0.06565091	
1.228	0.06667975	
1.23	0.06817859	
1.231	0.06853199	
1.233	0.06875995	
1.234	0.06876919	
1.236	0.06874153	
1.237	0.06831447	
1.239	0.06851747	
1.24	0.06912686	
1.242	0.06942333	
1.243	0.07029054	
1.245	0.07051893	
1.246	0.06996678	
1.248	0.07080992	
1.249	0.07242626	
1.251	0.07273174	
1.252	0.07267769	
1.254	0.07271318	
1.255	0.07187363	
1.257	0.07285022	
1.258	0.07380026	
1.26	0.07433221	
1.261	0.0746448	
1.263	0.07507624	
1.264	0.07672521	
1.266	0.0773384	
1.267	0.07806599	
1.269	0.07923022	
1.27	0.079872	
1.272	0.08185735	
1.273	0.08112279	
1.275	0.08022332	
1.276	0.07969934	
1.278	0.07883835	
1.279	0.07838958	
1.281	0.07814095	
1.282	0.07863816	
1.284	0.07944389	
1.285	0.07981085	
1.287	0.0792302	
1.288	0.07945378	
1.29	0.07990041	
1.291	0.07944397	
1.293	0.07878697	
1.294	0.07878325	
1.296	0.07926116	
1.297	0.0789603	
1.299	0.07970133	
1.3	0.08000752	
1.302	0.08005587	
1.303	0.07988716	
1.305	0.0795493	
1.306	0.07976076	
1.308	0.07967604	
1.309	0.07936632	
1.311	0.07885092	
