Chrom.1		
UV		
ml	mAU	
1.435	0.01791767	
1.436	0.01758393	
1.438	0.01737188	
1.439	0.01620533	
1.441	0.01522047	
1.442	0.01476429	
1.444	0.01445766	
1.445	0.01409558	
1.447	0.01405013	
1.448	0.0144252	
1.45	0.01414705	
1.451	0.01380946	
1.453	0.01433217	
1.454	0.01472812	
1.456	0.01487318	
1.457	0.0145894	
1.459	0.01381591	
1.46	0.01348029	
1.462	0.01329318	
1.463	0.01248299	
1.465	0.01110821	
1.466	0.01024294	
1.468	0.009746285	
1.469	0.009267405	
1.471	0.008489264	
1.472	0.007743973	
1.474	0.007764475	
1.475	0.007864795	
1.477	0.008323079	
1.478	0.009093236	
1.48	0.01017756	
1.481	0.01121374	
1.483	0.01135617	
1.484	0.01200692	
1.486	0.01245724	
1.487	0.01254924	
1.489	0.01243087	
1.49	0.01270374	
1.492	0.01325837	
1.493	0.01394749	
1.495	0.01519816	
1.496	0.01637707	
1.498	0.01616451	
1.499	0.01460935	
1.501	0.01435775	
1.502	0.01495015	
1.504	0.01494237	
1.505	0.01496105	
1.507	0.01530063	
1.508	0.01497732	
1.51	0.01496924	
1.511	0.01509042	
1.513	0.01485075	
1.514	0.01506956	
1.516	0.01546408	
1.517	0.01562553	
1.519	0.01629417	
1.52	0.01729613	
1.522	0.01830836	
1.523	0.01931187	
1.525	0.02025057	
1.526	0.02120806	
1.528	0.02171316	
1.529	0.02234615	
1.531	0.02269629	
1.532	0.02348823	
1.534	0.02429792	
1.535	0.02462965	
1.537	0.02596922	
1.538	0.0277905	
1.54	0.0294023	
1.541	0.03112336	
1.543	0.03259658	
1.544	0.03409998	
1.546	0.03569306	
1.547	0.03624488	
1.549	0.03604671	
1.55	0.0359967	
1.552	0.03648527	
1.553	0.03644777	
1.555	0.03704133	
1.556	0.03679283	
1.558	0.03717263	
1.559	0.03774308	
1.561	0.03725265	
1.562	0.03762002	
1.564	0.03810123	
1.565	0.03831804	
1.567	0.03745676	
1.568	0.03681879	
1.57	0.03706997	
1.571	0.0368973	
1.573	0.03651957	
1.574	0.03748528	
